SMILES,Name,Cluster
CC(=O)N[C@H]1[C@@H](O[C@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,77269622,4
CC(=O)N[C@@H]1[C@@H](O)O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,83260792,4
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,43505242,4
CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)O[C@@H](CO)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,253611387,4
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,59065580,4
CC(=O)N[C@@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,83260785,4
CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)O[C@@H](CO)[C@@H]2O)O[C@@H](CO)[C@H](O)[C@@H]1O,253611389,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](C[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,1569985092,4
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,77269609,4
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,33913775,4
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,77269604,4
CC(=O)N[C@@H]1[C@H](O)O[C@@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,35636144,4
CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,64633924,4
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,77269588,4
CC(=O)N[C@@H]1[C@H](O)O[C@@H](CO)[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,22046476,4
CC(=O)N[C@H]1C[C@@H](O)[C@H](CO)O[C@@H]1O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)O[C@H]1C(=O)O,1857790286,4
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1NC(C)=O,13549358,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O,247921887,4
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,13549336,4
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O,33821390,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,35636146,4
CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,13549364,4
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,4228284,4
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,13545957,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,22046486,4
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,4097367,4
CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]1O,253613936,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,1500993212,4
CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2NC(C)=O)[C@@H]1O,253613934,4
CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]1O,253613933,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,247921882,4
CC(=O)N[C@@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H](O)[C@H]1O,75759782,4
CC(=O)N[C@H]1[C@H](O)O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,31544008,4
CC(=O)N[C@@H]1[C@H](O[C@@H]2[C@H](O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H](O)[C@H]1O,75759785,4
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,25724613,4
CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,4097368,4
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,75761008,4
CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](C(=O)O)O[C@@H](O)[C@H](O)[C@H]1O,4216500,4
CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O,44960071,4
CC(=O)N[C@@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@@H](O)[C@@H]1O,252668753,9
CC(=O)N[C@@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@@H](CO)[C@@H](O)[C@@H]1O,257354912,9
CC(=O)N[C@@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@@H](CO)[C@H](O)[C@@H]1O,257354914,9
CC(=O)N[C@@H]1[C@@H](OCCOCCOCCN=[N+]=[N-])O[C@@H](CO)[C@H](O)[C@@H]1O,257354917,9
CC(=O)N[C@H]1[C@@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@H](O)[C@@H]1O,216451140,9
CC(=O)N[C@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@@H](CO)[C@H](O)[C@@H]1O,257354911,9
CC(=O)N[C@@H]1[C@@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@H](O)[C@@H]1O,216451186,9
CC(=O)N[C@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@H](O)[C@@H]1O,257354915,9
CC(=O)N[C@H]1[C@H](O)[C@H](O)[C@H](CO)O[C@H]1OCCOCCOCCN=[N+]=[N-],257354913,9
CC(=O)N[C@@H]1[C@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@H](O)[C@@H]1O,252668751,9
CC(=O)N[C@H]1[C@@H](OCCOCCOCCN=[N+]=[N-])O[C@@H](CO)[C@H](O)[C@@H]1O,257354916,9
CC(=O)N[C@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OCCOCCOCCN=[N+]=[N-],252668752,9
C#CCOCCOCCOCCO[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,257355146,9
C#CCOCCOCCOCCO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1NC(C)=O,216450933,9
C#CCOCCOCCOCCO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1NC(C)=O,216450986,9
CC(=O)N[C@H](C=O)[C@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,256099228,4
C#CCOCCOCCOCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,257355149,9
C#CCOCCOCCOCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O,257355150,9
CC(=O)N[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,256099221,4
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,12496932,4
C#CCOCCOCCOCCO[C@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1NC(C)=O,257355147,9
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,256099225,4
CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,256099219,4
C#CCOCCOCCOCCO[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O,257355145,9
CC(=O)N[C@H]1[C@H](O[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O,31539879,4
C#CCOCCOCCOCCO[C@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1NC(C)=O,257355148,9
CCOc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(OCC(=O)O)cc3)C2=O)cc1,4808898,19
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(O[C@H](C)C(=O)O)cc3)C2=O)cc1,2274292,19
COc1ccccc1N1C(=O)NC(=O)/C(=C/c2ccc(N3CCOCC3)cc2)C1=O,4513393,5
COc1cccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC)c(OC)c3OC)C2=O)c1,4823171,5
COc1cc(/C=C2\C(=O)NC(=O)N(c3cccc(C)c3)C2=O)ccc1OCC(=O)O,2909304,5
O=C(O)COc1cccc(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)cc3)C2=O)c1,2248802,5
CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC)c(C(=O)O)c3)C2=O)cc1,5023807,19
COc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(C)c(C)c3)C2=O)ccc1OCC(=O)O,2248754,5
COc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(OC)c(OC)cc3OC)C2=O)cc1,1233282,19
COc1ccccc1N1C(=O)NC(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1=O,5043585,5
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(OC)c(OC)c3OC)C2=O)cc1,1192467,19
CCOc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(C(=O)OC)cc3)C2=O)ccc1O,1178264,19
O=C(O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)cc1Cl,2727019,5
COc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc1,1192475,19
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(N4CCOCC4)cc3)C2=O)cc1,5810711,19
COc1cccc(N2C(=O)NC(=O)/C(=C\c3ccc(OC)c(OC)c3OC)C2=O)c1,1197230,5
COc1ccc(N2C(=O)NC(=O)/C(=C/c3c(OC)cc(OC)cc3OC)C2=O)cc1,4815225,19
COc1cccc(N2C(=O)NC(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)c1,1197239,5
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(O[C@@H](C)C(=O)O)cc3)C2=O)cc1,2274290,19
COc1cccc(N2C(=O)NC(=O)/C(=C/c3cc(OC)c(OC)cc3OC)C2=O)c1,4808939,5
COc1cccc(N2C(=O)NC(=O)/C(=C/c3c(OC)cc(OC)cc3OC)C2=O)c1,4807768,5
CCOc1cccc(N2C(=O)NC(=O)/C(=C/c3cc4c(cc3OC)OCO4)C2=O)c1,409099719,5
CCOc1ccccc1N1C(=O)NC(=O)/C(=C\c2cc(OC)c(O)c(OC)c2)C1=O,409231806,5
Cc1ccc(Cl)cc1N1C(=O)NC(=O)/C(=C\c2ccc(OCC(N)=O)cc2)C1=O,409224658,5
CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc4c(c3)OCO4)C2=O)cc1OC,408954593,19
COc1cc(C)c(/C=C2\C(=O)NC(=O)N(c3ccc4c(c3)OCO4)C2=O)cc1OC,408549230,5
O=C(O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3cccc(Cl)c3)C2=O)cc1,409046400,5
COc1cccc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)c1O[C@@H](C)C(=O)O,409232528,5
O=C(O)COc1cccc(/C=C2/C(=O)NC(=O)N(c3ccccc3Cl)C2=O)c1,409069106,5
COc1cccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(C)=O)c(OC)c3)C2=O)c1,408537914,5
CCOc1ccc(C(=O)O)cc1/C=C1\C(=O)NC(=O)N(c2ccc(OC)cc2)C1=O,408827124,19
Cc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(OCC(N)=O)cc3)C2=O)cc1Cl,409226236,5
CCc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OCC(=O)OC)cc3)C2=O)cc1,408989979,19
O=C(O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(O)cc3)C2=O)cc1Cl,409044989,5
Cc1ccc(Cl)cc1N1C(=O)NC(=O)/C(=C/c2cccc(OCC(N)=O)c2)C1=O,409218498,5
CCOc1cc(/C=C2/C(=O)NC(=O)N(c3ccc(C(=O)OC)cc3)C2=O)ccc1O,16688763,19
O=C(O)COc1ccc(Cl)cc1/C=C1\C(=O)NC(=O)N(c2ccccc2)C1=O,409050001,5
COc1cc(/C=C2/C(=O)NC(=O)N(c3ccccc3OC)C2=O)ccc1OC(C)=O,408534855,5
CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3cc4c(cc3OC)OCO4)C2=O)cc1,409111810,19
COc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(C)=O)c(OC)c3)C2=O)cc1,408530268,19
CCOc1cc(/C=C2\C(=O)NC(=O)N(c3ccc4c(c3)OCO4)C2=O)ccc1OC,408860266,19
O=C(O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccccc3Cl)C2=O)cc1,409048408,5
CCOc1cc2c(cc1/C=C1/C(=O)NC(=O)N(c3ccc(OC)cc3)C1=O)OCO2,409105440,19
CCOC(=O)COc1ccccc1/C=C1\C(=O)NC(=O)N(c2cccc(F)c2)C1=O,408914608,5
CCOC(=O)COc1cc(/C=C2/C(=O)NC(=O)N(c3ccccc3)C2=O)ccc1OC,409213593,5
O=C(O)COc1ccc(Cl)cc1/C=C1\C(=O)NC(=O)N(c2ccc(O)cc2)C1=O,409042819,5
COc1cccc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)c1O[C@H](C)C(=O)O,409232527,5
COc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(C)cc3)C2=O)ccc1OCC(=O)O,408770880,5
CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(C(=O)O)cc3)C2=O)cc1OC,408937344,19
CCOc1cccc(/C=C2/C(=O)NC(=O)N(c3ccccc3)C2=O)c1OCC(=O)O,409218415,5
Cc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3OCC(N)=O)C2=O)cc1Cl,409224955,5
CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3cccc(OCC(=O)O)c3)C2=O)cc1,409072938,19
Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cccc(OCC(N)=O)c3)C2=O)cc1Cl,409221912,5
COc1cc(/C=C2\C(=O)NC(=O)N(c3cc(C)cc(C)c3)C2=O)ccc1OCC(=O)O,408775025,5
CCOC(=O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(F)cc3)C2=O)cc1,408856702,19
CCOc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC,408936501,19
CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(OC)cc3)C2=O)cc1C(=O)O,6351477,19
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3O[C@@H](C)C(=O)O)C2=O)cc1,409189308,19
O=C(O)COc1cccc(/C=C2/C(=O)NC(=O)N(c3cccc(Cl)c3)C2=O)c1,409068033,5
CCOc1cc2c(cc1/C=C1\C(=O)NC(=O)N(c3ccc4c(c3)OCO4)C1=O)OCO2,408952415,19
COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3O[C@H](C)C(=O)O)C2=O)cc1,409189309,19
O=C(O)COc1ccccc1/C=C1\C(=O)NC(=O)N(c2cccc(Cl)c2)C1=O,409046233,5
CCc1ccc(N2C(=O)NC(=O)/C(=C/c3ccccc3OCC(=O)OC)C2=O)cc1,408990107,5
O=C(O)COc1ccccc1/C=C1\C(=O)NC(=O)N(c2ccc(Cl)cc2)C1=O,408783701,5
CCOC(=O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3cccc(F)c3)C2=O)cc1,408913664,5
CCOc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3OCC(=O)O)C2=O)cc1,2281291,5
O=C(O)COc1ccccc1/C=C1\C(=O)NC(=O)N(c2ccccc2Cl)C1=O,409047383,5
NC(=O)COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(F)cc3)C2=O)cc1Cl,409226123,5
C#CCOc1cc(OC)ccc1/C=C1\C(=O)NC(=O)N(c2ccc(OC)cc2)C1=O,408819652,19
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc([N+](=O)[O-])cc3)C2=O)cc1OC,408937293,19
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3cccc([N+](=O)[O-])c3)C2=O)cc1OC,408809611,5
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(C(=O)OC)cc3)C2=O)cc1,408803719,19
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(OC)cc3)C2=O)cc1OC,408801711,19
C#CCOc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(O)cc3)C2=O)cc1OCC,5006503,19
CCCN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,230038694,6
C[C@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,17057401,6
CC[C@@H](C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,8997069,6
C[C@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,8739146,6
CC1(C)C[C@@H]2C[C@](C)(C1)[C@@H]1N2c2ccc([N+](=O)[O-])cc2CC12C(=O)NC(=O)NC2=O,9111243,6
CCCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)NC1=S,230042035,6
CC[C@@H](C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,8994235,6
CCCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)NC1=S,9122835,6
CCCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)NC1=S,9122834,6
CCCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)NC1=S,230042029,6
CC1(C)C[C@H]2C[C@](C)(C1)[C@@H]1N2c2ccc([N+](=O)[O-])cc2CC12C(=O)NC(=O)NC2=O,101346121,6
CC1(C)C[C@@H]2C[C@@](C)(C1)[C@@H]1N2c2ccc([N+](=O)[O-])cc2CC12C(=O)NC(=O)NC2=O,101346119,6
CN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@@H](c4ccccc4)C[C@@H]32)C1=O,9128882,6
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@@H](c4ccccc4)C[C@@H]32)C1=O,9128881,6
CC[C@H](C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C1=O,229901411,6
CC(C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,9016115,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@H]32)C(=O)N(C)C1=S,230030475,6
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@H]32)C1=O,230038719,6
CCN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N(CC)C1=S,5896703,6
O=C1NC(=S)N(C2CC2)C(=O)[C@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@H]12,9109824,6
O=C1NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCC[C@@H]32)C(=O)N1Cc1ccccc1,8974817,6
CCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)N(C)C1=S,4624649,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@H](C)C[C@@H]32)C(=O)N(C)C1=S,248004789,6
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C(=O)N(C)C1=S,6672855,6
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,4594382,6
CC[C@H](C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,8994237,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C(=O)N(C)C1=S,4624654,6
CCCN1C(=O)N(C)C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,4594358,6
CC(C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,9016116,6
CC(C)N1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)NC1=S,8742946,6
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C(=O)N(C)C1=S,6672850,6
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,230038701,6
CCCN1C(=O)N(C)C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C1=O,230038624,6
C[C@@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,17057399,6
O=C(NCCCN1CCCC1=O)[C@@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@@H]12,23187119,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@H](C)C[C@H]32)C(=O)N(C)C1=S,248004777,6
CCCN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,4594385,6
CC(C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,229887141,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)N(C)C1=S,4624652,6
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C1=O,4594387,6
O=C1NC(=S)N(C2CC2)C(=O)[C@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@@H]12,9109822,6
CCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N(C)C1=S,230030467,6
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@H](c4ccccc4)C[C@H]32)C1=O,229904724,6
O=C(NCCCN1CCCC1=O)[C@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@H]12,36075293,6
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@]32C)C(=O)N(C)C1=S,6671629,6
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@@H](c4ccccc4)C[C@H]32)C1=O,245325959,6
CC1(C)C[C@H]2C[C@@](C)(C1)[C@@H]1N2c2ccc([N+](=O)[O-])cc2CC12C(=O)NC(=O)NC2=O,9111242,6
O=C1NC(=S)N(C2CC2)C(=O)[C@@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@@H]12,9109821,6
CCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C(=O)N(C)C1=S,4624653,6
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N(C)C1=S,230030464,6
CC(C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,229887134,6
O=C(NCCCN1CCCC1=O)[C@@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@H]12,36075294,6
O=C1NC(=S)N(C2CC2)C(=O)[C@@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@H]12,9109823,6
O=C1NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCC[C@H]32)C(=O)N1Cc1ccccc1,229904919,6
C[C@@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,8739145,6
CCCN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C1=O,4594390,6
